Date,Close
28/05/2012 18.00.00,"2147,92"
29/05/2012 18.00.00,"2160,31"
30/05/2012 18.00.00,"2116,18"
31/05/2012 18.00.00,"2118,94"
01/06/2012 18.00.00,"2068,66"
04/06/2012 18.00.00,"2078,96"
05/06/2012 18.00.00,"2087,31"
06/06/2012 18.00.00,"2137,73"
07/06/2012 18.00.00,"2143,08"
08/06/2012 18.00.00,"2143,9"
11/06/2012 18.00.00,"2137,7"
12/06/2012 18.00.00,"2143,38"
13/06/2012 18.00.00,"2143,5"
14/06/2012 18.00.00,"2148,21"
15/06/2012 18.00.00,"2181,23"
18/06/2012 18.00.00,"2155,64"
19/06/2012 18.00.00,"2198,01"
20/06/2012 18.00.00,"2207,49"
21/06/2012 18.00.00,"2199,42"
22/06/2012 18.00.00,"2186,81"
25/06/2012 18.00.00,"2130,71"
26/06/2012 18.00.00,"2127,95"
27/06/2012 18.00.00,"2165,61"
28/06/2012 18.00.00,"2157,62"
29/06/2012 18.00.00,"2264,72"
02/07/2012 18.00.00,"2292,08"
03/07/2012 18.00.00,"2320,43"
04/07/2012 18.00.00,"2312,41"
05/07/2012 18.00.00,"2284,92"
06/07/2012 18.00.00,"2235,51"
09/07/2012 18.00.00,"2227,91"
10/07/2012 18.00.00,"2241,85"
11/07/2012 18.00.00,"2246,23"
12/07/2012 18.00.00,"2228,01"
13/07/2012 18.00.00,"2259,09"
16/07/2012 18.00.00,"2251,96"
17/07/2012 18.00.00,"2250,75"
18/07/2012 18.00.00,"2284,7"
19/07/2012 18.00.00,"2302,45"
20/07/2012 18.00.00,"2237,33"
23/07/2012 18.00.00,"2179,31"
24/07/2012 18.00.00,"2151,54"
25/07/2012 18.00.00,"2159,09"
26/07/2012 18.00.00,"2251,05"
27/07/2012 18.00.00,"2301,23"
30/07/2012 18.00.00,"2340,31"
31/07/2012 18.00.00,"2325,72"
01/08/2012 18.00.00,"2333,38"
02/08/2012 18.00.00,"2263,36"
03/08/2012 18.00.00,"2372,58"
06/08/2012 18.00.00,"2399,32"
07/08/2012 18.00.00,"2440,24"
08/08/2012 18.00.00,"2432,28"
09/08/2012 18.00.00,"2437,04"
10/08/2012 18.00.00,"2423,22"
13/08/2012 18.00.00,"2415,96"
14/08/2012 18.00.00,"2432,29"
15/08/2012 18.00.00,"2430,39"
16/08/2012 18.00.00,"2456,53"
17/08/2012 18.00.00,"2471,53"
20/08/2012 18.00.00,"2466,32"
21/08/2012 18.00.00,"2490,27"
22/08/2012 18.00.00,"2452,73"
23/08/2012 18.00.00,"2429,17"
24/08/2012 18.00.00,"2434,23"
27/08/2012 18.00.00,"2461,82"
28/08/2012 18.00.00,"2442,12"
29/08/2012 18.00.00,"2434,23"
30/08/2012 18.00.00,"2403,8"
31/08/2012 18.00.00,"2440,71"
03/09/2012 18.00.00,"2463,17"
04/09/2012 18.00.00,"2436,54"
05/09/2012 18.00.00,"2441,81"
06/09/2012 18.00.00,"2524,95"
07/09/2012 18.00.00,"2538,6"
10/09/2012 18.00.00,"2528,53"
11/09/2012 18.00.00,"2557,65"
12/09/2012 18.00.00,"2564,8"
13/09/2012 18.00.00,"2543,22"
14/09/2012 18.00.00,"2594,56"
17/09/2012 18.00.00,"2583,57"
18/09/2012 18.00.00,"2553,4"
19/09/2012 18.00.00,"2567,67"
20/09/2012 18.00.00,"2553,03"
21/09/2012 18.00.00,"2577,08"
24/09/2012 18.00.00,"2557,89"
25/09/2012 18.00.00,"2568,48"
26/09/2012 18.00.00,"2498,52"
27/09/2012 18.00.00,"2506,06"
28/09/2012 18.00.00,"2454,26"
01/10/2012 18.00.00,"2498,81"
02/10/2012 18.00.00,"2493,59"
03/10/2012 18.00.00,"2492,48"
04/10/2012 18.00.00,"2485,75"
05/10/2012 18.00.00,"2531,21"
08/10/2012 18.00.00,"2496,09"
09/10/2012 18.00.00,"2472,23"
10/10/2012 18.00.00,"2456,54"
11/10/2012 18.00.00,"2487,08"
12/10/2012 18.00.00,"2469,09"
15/10/2012 18.00.00,"2485,12"
16/10/2012 18.00.00,"2547,9"
17/10/2012 18.00.00,"2569,83"
18/10/2012 18.00.00,"2574,19"
19/10/2012 18.00.00,"2542,24"
22/10/2012 18.00.00,"2531,1"
23/10/2012 18.00.00,"2477,92"
24/10/2012 18.00.00,"2490,58"
25/10/2012 18.00.00,"2483,43"
26/10/2012 18.00.00,"2496,1"
29/10/2012 18.00.00,"2478,84"
30/10/2012 18.00.00,"2515,99"
31/10/2012 18.00.00,"2503,64"
01/11/2012 18.00.00,"2533,87"
02/11/2012 18.00.00,"2547,15"
05/11/2012 18.00.00,"2517,67"
06/11/2012 18.00.00,"2535,94"
07/11/2012 18.00.00,"2479,1"
08/11/2012 18.00.00,"2479,13"
09/11/2012 18.00.00,"2479,82"
12/11/2012 18.00.00,"2473,52"
13/11/2012 18.00.00,"2493,14"
14/11/2012 18.00.00,"2472,84"
15/11/2012 18.00.00,"2461,77"
16/11/2012 18.00.00,"2427,32"
19/11/2012 18.00.00,"2495,21"
20/11/2012 18.00.00,"2509,62"
21/11/2012 18.00.00,"2519,68"
22/11/2012 18.00.00,"2535,09"
23/11/2012 18.00.00,"2557,03"
26/11/2012 18.00.00,"2542,52"
27/11/2012 18.00.00,"2543,45"
28/11/2012 18.00.00,"2546,84"
29/11/2012 18.00.00,"2581,69"
30/11/2012 18.00.00,"2575,25"
03/12/2012 18.00.00,"2582,36"
04/12/2012 18.00.00,"2590,83"
05/12/2012 18.00.00,"2592,09"
06/12/2012 18.00.00,"2603,41"
07/12/2012 18.00.00,"2601,37"
10/12/2012 18.00.00,"2596,02"
11/12/2012 18.00.00,"2624,03"
12/12/2012 18.00.00,"2630,34"
13/12/2012 18.00.00,"2627,66"
14/12/2012 18.00.00,"2630,54"
17/12/2012 18.00.00,"2628,01"
18/12/2012 18.00.00,"2643,5"
19/12/2012 18.00.00,"2654,69"
20/12/2012 18.00.00,"2658,3"
21/12/2012 18.00.00,"2651,09"
24/12/2012 18.00.00,"2648,53"
27/12/2012 18.00.00,"2659,95"
28/12/2012 18.00.00,"2626,85"
31/12/2012 18.00.00,"2635,93"
02/01/2013 18.00.00,"2711,25"
03/01/2013 18.00.00,"2701,22"
04/01/2013 18.00.00,"2709,35"
07/01/2013 18.00.00,"2695,56"
08/01/2013 18.00.00,"2691,45"
09/01/2013 18.00.00,"2706,39"
10/01/2013 18.00.00,"2708,27"
11/01/2013 18.00.00,"2717,79"
14/01/2013 18.00.00,"2715,16"
15/01/2013 18.00.00,"2701,59"
16/01/2013 18.00.00,"2702,54"
17/01/2013 18.00.00,"2718,93"
18/01/2013 18.00.00,"2709,59"
21/01/2013 18.00.00,"2726,63"
22/01/2013 18.00.00,"2716,7"
23/01/2013 18.00.00,"2708,28"
24/01/2013 18.00.00,"2722,96"
25/01/2013 18.00.00,"2744,18"
28/01/2013 18.00.00,"2744,5"
29/01/2013 18.00.00,"2749,27"
30/01/2013 18.00.00,"2732,12"
31/01/2013 18.00.00,"2702,98"
01/02/2013 18.00.00,"2710,08"
04/02/2013 18.00.00,"2625,17"
05/02/2013 18.00.00,"2651,21"
06/02/2013 18.00.00,"2617,35"
07/02/2013 18.00.00,"2597,92"
08/02/2013 18.00.00,"2630,3"
11/02/2013 18.00.00,"2622,61"
12/02/2013 18.00.00,"2648,83"
13/02/2013 18.00.00,"2656,86"
14/02/2013 18.00.00,"2635,35"
15/02/2013 18.00.00,"2615,26"
18/02/2013 18.00.00,"2616,65"
19/02/2013 18.00.00,"2662,37"
20/02/2013 18.00.00,"2640,35"
21/02/2013 18.00.00,"2579,76"
22/02/2013 18.00.00,"2630,05"
25/02/2013 18.00.00,"2651,86"
26/02/2013 18.00.00,"2570,52"
27/02/2013 18.00.00,"2611,89"
28/02/2013 18.00.00,"2633,55"
01/03/2013 18.00.00,"2616,75"
04/03/2013 18.00.00,"2619,78"
05/03/2013 18.00.00,"2683,02"
06/03/2013 18.00.00,"2679,89"
07/03/2013 18.00.00,"2690,85"
08/03/2013 18.00.00,"2728,78"
11/03/2013 18.00.00,"2718,71"
12/03/2013 18.00.00,"2711,85"
13/03/2013 18.00.00,"2704,73"
14/03/2013 18.00.00,"2744,7"
15/03/2013 18.00.00,"2725,72"
18/03/2013 18.00.00,"2705,47"
19/03/2013 18.00.00,"2671,96"
20/03/2013 18.00.00,"2708,9"
21/03/2013 18.00.00,"2683,92"
22/03/2013 18.00.00,"2681,67"
25/03/2013 18.00.00,"2649,28"
26/03/2013 18.00.00,"2641,12"
27/03/2013 18.00.00,"2612,46"
28/03/2013 18.00.00,"2624,02"
02/04/2013 18.00.00,"2679,8"
03/04/2013 18.00.00,"2639,01"
04/04/2013 18.00.00,"2621,43"
05/04/2013 18.00.00,"2585,28"
08/04/2013 18.00.00,"2589,25"
09/04/2013 18.00.00,"2595,13"
10/04/2013 18.00.00,"2661,62"
11/04/2013 18.00.00,"2674,33"
12/04/2013 18.00.00,"2633,47"
15/04/2013 18.00.00,"2624,71"
16/04/2013 18.00.00,"2609,3"
17/04/2013 18.00.00,"2553,49"
18/04/2013 18.00.00,"2555,5"
19/04/2013 18.00.00,"2575,16"
22/04/2013 18.00.00,"2583,62"
23/04/2013 18.00.00,"2662,88"
24/04/2013 18.00.00,"2702,05"
25/04/2013 18.00.00,"2704,41"
26/04/2013 18.00.00,"2683,43"
29/04/2013 18.00.00,"2717,38"
30/04/2013 18.00.00,2712
01/05/2013 18.00.00,"2711,74"
02/05/2013 18.00.00,"2718,9"
03/05/2013 18.00.00,"2763,68"
06/05/2013 18.00.00,"2750,52"
07/05/2013 18.00.00,"2769,08"
08/05/2013 18.00.00,"2784,62"
09/05/2013 18.00.00,"2773,16"
10/05/2013 18.00.00,"2785,24"
13/05/2013 18.00.00,"2777,39"
14/05/2013 18.00.00,"2795,63"
15/05/2013 18.00.00,"2809,58"
16/05/2013 18.00.00,"2806,7"
17/05/2013 18.00.00,"2817,99"
20/05/2013 18.00.00,"2824,5"
21/05/2013 18.00.00,"2821,65"
22/05/2013 18.00.00,"2835,01"
23/05/2013 18.00.00,"2776,78"
24/05/2013 18.00.00,"2764,29"
27/05/2013 18.00.00,2795
28/05/2013 18.00.00,"2835,87"
29/05/2013 18.00.00,"2786,54"
30/05/2013 18.00.00,"2799,2"
31/05/2013 18.00.00,"2769,64"
03/06/2013 18.00.00,"2747,74"
04/06/2013 18.00.00,"2755,7"
05/06/2013 18.00.00,"2709,33"
06/06/2013 18.00.00,"2676,21"
07/06/2013 18.00.00,"2724,08"
10/06/2013 18.00.00,"2719,4"
11/06/2013 18.00.00,"2683,2"
12/06/2013 18.00.00,"2666,52"
13/06/2013 18.00.00,"2661,71"
14/06/2013 18.00.00,"2667,32"
17/06/2013 18.00.00,"2702,69"
18/06/2013 18.00.00,"2700,93"
19/06/2013 18.00.00,"2683,98"
20/06/2013 18.00.00,"2586,45"
21/06/2013 18.00.00,"2549,48"
24/06/2013 18.00.00,"2511,83"
25/06/2013 18.00.00,"2543,37"
26/06/2013 18.00.00,"2602,81"
27/06/2013 18.00.00,"2619,86"
28/06/2013 18.00.00,"2602,59"
01/07/2013 18.00.00,"2622,62"
02/07/2013 18.00.00,"2603,2"
03/07/2013 18.00.00,"2570,76"
04/07/2013 18.00.00,"2646,54"
05/07/2013 18.00.00,"2596,01"
08/07/2013 18.00.00,"2650,85"
09/07/2013 18.00.00,"2664,14"
10/07/2013 18.00.00,"2659,71"
11/07/2013 18.00.00,"2681,32"
12/07/2013 18.00.00,"2674,87"
15/07/2013 18.00.00,"2686,69"
16/07/2013 18.00.00,"2665,61"
17/07/2013 18.00.00,"2681,88"
18/07/2013 18.00.00,"2717,99"
19/07/2013 18.00.00,"2716,17"
22/07/2013 18.00.00,"2725,4"
23/07/2013 18.00.00,"2722,9"
24/07/2013 18.00.00,"2752,25"
25/07/2013 18.00.00,"2740,29"
26/07/2013 18.00.00,"2741,96"
29/07/2013 18.00.00,"2741,73"
30/07/2013 18.00.00,"2759,21"
31/07/2013 18.00.00,"2768,15"
01/08/2013 18.00.00,"2808,64"
02/08/2013 18.00.00,2811
05/08/2013 18.00.00,"2809,08"
06/08/2013 18.00.00,"2790,78"
07/08/2013 18.00.00,"2794,44"
08/08/2013 18.00.00,"2816,88"
09/08/2013 18.00.00,"2825,62"
12/08/2013 18.00.00,"2827,15"
13/08/2013 18.00.00,"2841,61"
14/08/2013 18.00.00,"2852,08"
15/08/2013 18.00.00,"2835,86"
16/08/2013 18.00.00,"2854,27"
19/08/2013 18.00.00,"2823,35"
20/08/2013 18.00.00,"2787,98"
21/08/2013 18.00.00,"2774,58"
22/08/2013 18.00.00,"2812,32"
23/08/2013 18.00.00,"2826,05"
26/08/2013 18.00.00,"2821,45"
27/08/2013 18.00.00,"2749,27"
28/08/2013 18.00.00,"2742,61"
29/08/2013 18.00.00,"2758,31"
30/08/2013 18.00.00,"2721,37"
02/09/2013 18.00.00,"2774,09"
03/09/2013 18.00.00,"2753,35"
04/09/2013 18.00.00,"2758,29"
05/09/2013 18.00.00,"2774,2"
06/09/2013 18.00.00,"2803,42"
09/09/2013 18.00.00,"2798,31"
10/09/2013 18.00.00,"2851,4"
11/09/2013 18.00.00,"2863,44"
12/09/2013 18.00.00,"2862,07"
13/09/2013 18.00.00,"2867,11"
16/09/2013 18.00.00,"2894,64"
17/09/2013 18.00.00,"2890,95"
18/09/2013 18.00.00,"2908,92"
19/09/2013 18.00.00,"2936,2"
20/09/2013 18.00.00,"2927,19"
23/09/2013 18.00.00,"2906,35"
24/09/2013 18.00.00,"2922,93"
25/09/2013 18.00.00,"2927,35"
26/09/2013 18.00.00,"2922,99"
27/09/2013 18.00.00,"2919,34"
30/09/2013 18.00.00,"2893,15"
01/10/2013 18.00.00,"2933,02"
02/10/2013 18.00.00,"2918,31"
03/10/2013 18.00.00,"2902,12"
04/10/2013 18.00.00,"2928,31"
07/10/2013 18.00.00,"2923,04"
08/10/2013 18.00.00,"2903,35"
09/10/2013 18.00.00,"2904,73"
10/10/2013 18.00.00,"2969,41"
11/10/2013 18.00.00,"2974,28"
14/10/2013 18.00.00,"2977,69"
15/10/2013 18.00.00,"3004,56"
16/10/2013 18.00.00,"3015,4"
17/10/2013 18.00.00,"3010,39"
18/10/2013 18.00.00,"3033,31"
21/10/2013 18.00.00,"3028,65"
22/10/2013 18.00.00,"3045,77"
23/10/2013 18.00.00,"3017,16"
24/10/2013 18.00.00,"3038,96"
25/10/2013 18.00.00,"3034,5"
28/10/2013 18.00.00,"3022,04"
29/10/2013 18.00.00,"3050,64"
30/10/2013 18.00.00,"3040,69"
31/10/2013 18.00.00,"3067,95"
01/11/2013 18.00.00,"3052,14"
04/11/2013 18.00.00,"3061,18"
05/11/2013 18.00.00,"3035,92"
06/11/2013 18.00.00,"3056,4"
07/11/2013 18.00.00,"3042,98"
08/11/2013 18.00.00,"3034,91"
11/11/2013 18.00.00,"3052,83"
12/11/2013 18.00.00,"3034,68"
13/11/2013 18.00.00,"3021,17"
14/11/2013 18.00.00,"3053,69"
15/11/2013 18.00.00,"3054,53"
18/11/2013 18.00.00,"3081,3"
19/11/2013 18.00.00,"3049,17"
20/11/2013 18.00.00,"3047,32"
21/11/2013 18.00.00,"3044,34"
22/11/2013 18.00.00,"3055,98"
25/11/2013 18.00.00,"3072,75"
26/11/2013 18.00.00,"3062,62"
27/11/2013 18.00.00,"3082,65"
28/11/2013 18.00.00,"3092,42"
29/11/2013 18.00.00,"3086,64"
02/12/2013 18.00.00,"3077,23"
03/12/2013 18.00.00,"3013,88"
04/12/2013 18.00.00,"2991,76"
05/12/2013 18.00.00,"2953,17"
06/12/2013 18.00.00,"2979,94"
09/12/2013 18.00.00,"2988,67"
10/12/2013 18.00.00,"2960,86"
11/12/2013 18.00.00,"2947,31"
12/12/2013 18.00.00,"2928,12"
13/12/2013 18.00.00,"2921,92"
16/12/2013 18.00.00,"2978,77"
17/12/2013 18.00.00,"2941,76"
18/12/2013 18.00.00,"2975,09"
19/12/2013 18.00.00,"3031,05"
20/12/2013 18.00.00,"3049,35"
23/12/2013 18.00.00,"3070,91"
24/12/2013 18.00.00,"3072,88"
27/12/2013 18.00.00,"3111,37"
30/12/2013 18.00.00,"3100,93"
31/12/2013 18.00.00,3109
02/01/2014 18.00.00,"3059,93"
03/01/2014 18.00.00,"3074,43"
06/01/2014 18.00.00,"3069,16"
07/01/2014 18.00.00,"3110,96"
08/01/2014 18.00.00,"3110,66"
09/01/2014 18.00.00,"3090,26"
10/01/2014 18.00.00,"3104,15"
13/01/2014 18.00.00,"3111,94"
14/01/2014 18.00.00,"3119,53"
15/01/2014 18.00.00,"3168,76"
16/01/2014 18.00.00,"3150,2"
17/01/2014 18.00.00,"3154,1"
20/01/2014 18.00.00,"3153,17"
21/01/2014 18.00.00,"3153,08"
22/01/2014 18.00.00,"3151,27"
23/01/2014 18.00.00,"3117,08"
24/01/2014 18.00.00,"3028,2"
27/01/2014 18.00.00,"3014,62"
28/01/2014 18.00.00,"3038,6"
29/01/2014 18.00.00,"3011,45"
30/01/2014 18.00.00,"3027,3"
31/01/2014 18.00.00,"3013,96"
03/02/2014 18.00.00,"2963,96"
04/02/2014 18.00.00,"2962,49"
05/02/2014 18.00.00,"2962,51"
06/02/2014 18.00.00,"3010,79"
07/02/2014 18.00.00,"3038,49"
10/02/2014 18.00.00,"3032,53"
11/02/2014 18.00.00,"3077,08"
12/02/2014 18.00.00,"3094,89"
13/02/2014 18.00.00,"3097,95"
14/02/2014 18.00.00,"3119,06"
17/02/2014 18.00.00,"3118,91"
18/02/2014 18.00.00,"3117,44"
19/02/2014 18.00.00,"3120,8"
20/02/2014 18.00.00,"3121,59"
21/02/2014 18.00.00,"3131,67"
24/02/2014 18.00.00,"3157,31"
25/02/2014 18.00.00,"3157,48"
26/02/2014 18.00.00,"3148,19"
27/02/2014 18.00.00,"3134,94"
28/02/2014 18.00.00,"3149,23"
03/03/2014 18.00.00,"3053,99"
04/03/2014 18.00.00,"3136,33"
05/03/2014 18.00.00,"3135,97"
06/03/2014 18.00.00,"3144,53"
07/03/2014 18.00.00,"3095,31"
10/03/2014 18.00.00,"3092,79"
11/03/2014 18.00.00,"3092,55"
12/03/2014 18.00.00,"3065,46"
13/03/2014 18.00.00,"3019,54"
14/03/2014 18.00.00,"3004,64"
17/03/2014 18.00.00,"3049,19"
18/03/2014 18.00.00,"3073,75"
19/03/2014 18.00.00,"3076,36"
20/03/2014 18.00.00,"3088,9"
21/03/2014 18.00.00,"3096,49"
24/03/2014 18.00.00,"3052,91"
25/03/2014 18.00.00,"3096,64"
26/03/2014 18.00.00,"3130,17"
27/03/2014 18.00.00,"3133,75"
28/03/2014 18.00.00,"3172,43"
31/03/2014 18.00.00,"3161,6"
01/04/2014 18.00.00,"3186,34"
02/04/2014 18.00.00,"3187,45"
03/04/2014 18.00.00,"3206,76"
04/04/2014 18.00.00,"3230,33"
07/04/2014 18.00.00,"3185,97"
08/04/2014 18.00.00,"3177,66"
09/04/2014 18.00.00,"3182,79"
10/04/2014 18.00.00,"3152,86"
11/04/2014 18.00.00,"3116,54"
14/04/2014 18.00.00,"3131,57"
15/04/2014 18.00.00,"3091,52"
16/04/2014 18.00.00,"3139,26"
17/04/2014 18.00.00,"3155,81"
22/04/2014 18.00.00,"3199,69"
23/04/2014 18.00.00,"3175,97"
24/04/2014 18.00.00,"3189,81"
25/04/2014 18.00.00,"3147,4"
28/04/2014 18.00.00,"3165,84"
29/04/2014 18.00.00,"3208,68"
30/04/2014 18.00.00,"3198,39"
01/05/2014 18.00.00,"3198,66"
02/05/2014 18.00.00,"3177,89"
05/05/2014 18.00.00,"3171,29"
06/05/2014 18.00.00,"3149,79"
07/05/2014 18.00.00,"3159,67"
08/05/2014 18.00.00,"3204,3"
09/05/2014 18.00.00,"3184,09"
12/05/2014 18.00.00,"3206,97"
13/05/2014 18.00.00,"3211,78"
14/05/2014 18.00.00,"3210,42"
15/05/2014 18.00.00,"3163,22"
16/05/2014 18.00.00,"3172,72"
19/05/2014 18.00.00,"3169,9"
20/05/2014 18.00.00,"3163,93"
21/05/2014 18.00.00,"3187,08"
22/05/2014 18.00.00,"3187,63"
23/05/2014 18.00.00,"3203,28"
26/05/2014 18.00.00,"3240,39"
27/05/2014 18.00.00,"3244,28"
28/05/2014 18.00.00,"3246,24"
29/05/2014 18.00.00,"3244,66"
30/05/2014 18.00.00,"3244,6"
02/06/2014 18.00.00,"3247,8"
03/06/2014 18.00.00,"3241,04"
04/06/2014 18.00.00,"3237,93"
05/06/2014 18.00.00,"3267,05"
06/06/2014 18.00.00,"3294,28"
09/06/2014 18.00.00,"3305,26"
10/06/2014 18.00.00,"3313,8"
11/06/2014 18.00.00,"3289,09"
12/06/2014 18.00.00,"3284,28"
13/06/2014 18.00.00,"3282,84"
16/06/2014 18.00.00,"3261,42"
17/06/2014 18.00.00,"3275,33"
18/06/2014 18.00.00,"3279,2"
19/06/2014 18.00.00,"3314,8"
20/06/2014 18.00.00,"3302,36"
23/06/2014 18.00.00,"3282,58"
24/06/2014 18.00.00,"3284,81"
25/06/2014 18.00.00,"3252,31"
26/06/2014 18.00.00,"3233,19"
27/06/2014 18.00.00,"3227,85"
30/06/2014 18.00.00,"3228,24"
01/07/2014 18.00.00,"3258,71"
02/07/2014 18.00.00,"3252,25"
03/07/2014 18.00.00,"3289,75"
04/07/2014 18.00.00,"3270,47"
07/07/2014 18.00.00,"3230,92"
08/07/2014 18.00.00,"3184,38"
09/07/2014 18.00.00,"3203,1"
10/07/2014 18.00.00,"3150,59"
11/07/2014 18.00.00,"3157,05"
14/07/2014 18.00.00,"3185,86"
15/07/2014 18.00.00,"3153,75"
16/07/2014 18.00.00,"3202,94"
17/07/2014 18.00.00,"3157,82"
18/07/2014 18.00.00,"3164,21"
21/07/2014 18.00.00,"3137,06"
22/07/2014 18.00.00,"3189,22"
23/07/2014 18.00.00,"3193,13"
24/07/2014 18.00.00,"3220,07"
25/07/2014 18.00.00,"3174,99"
28/07/2014 18.00.00,"3171,55"
29/07/2014 18.00.00,"3190,54"
30/07/2014 18.00.00,"3169,23"
31/07/2014 18.00.00,"3115,51"
01/08/2014 18.00.00,"3072,57"
04/08/2014 18.00.00,"3070,46"
05/08/2014 18.00.00,"3072,2"
06/08/2014 18.00.00,"3050,37"
07/08/2014 18.00.00,"3012,88"
08/08/2014 18.00.00,"3006,83"
11/08/2014 18.00.00,"3047,56"
12/08/2014 18.00.00,"3023,77"
13/08/2014 18.00.00,"3056,17"
14/08/2014 18.00.00,"3058,16"
15/08/2014 18.00.00,"3033,52"
18/08/2014 18.00.00,"3073,45"
19/08/2014 18.00.00,"3091,11"
20/08/2014 18.00.00,"3083,5"
21/08/2014 18.00.00,"3124,56"
22/08/2014 18.00.00,"3098,5"
25/08/2014 18.00.00,"3165,47"
26/08/2014 18.00.00,"3197,54"
27/08/2014 18.00.00,"3194,45"
28/08/2014 18.00.00,"3164,44"
29/08/2014 18.00.00,"3172,63"
01/09/2014 18.00.00,"3175,05"
02/09/2014 18.00.00,"3180,29"
03/09/2014 18.00.00,"3218,84"
04/09/2014 18.00.00,"3277,25"
05/09/2014 18.00.00,"3275,25"
08/09/2014 18.00.00,"3267,54"
09/09/2014 18.00.00,"3245,43"
10/09/2014 18.00.00,"3244,16"
11/09/2014 18.00.00,"3237,76"
12/09/2014 18.00.00,"3235,07"
15/09/2014 18.00.00,"3231,7"
16/09/2014 18.00.00,"3221,73"
17/09/2014 18.00.00,"3237,44"
18/09/2014 18.00.00,"3271,37"
19/09/2014 18.00.00,"3273,25"
22/09/2014 18.00.00,"3257,48"
23/09/2014 18.00.00,"3205,93"
24/09/2014 18.00.00,"3244,01"
25/09/2014 18.00.00,"3202,31"
26/09/2014 18.00.00,"3219,58"
29/09/2014 18.00.00,"3186,95"
30/09/2014 18.00.00,"3225,93"
01/10/2014 18.00.00,"3195,08"
02/10/2014 18.00.00,"3106,42"
03/10/2014 18.00.00,"3133,37"
06/10/2014 18.00.00,"3138,67"
07/10/2014 18.00.00,"3082,1"
08/10/2014 18.00.00,"3053,31"
09/10/2014 18.00.00,"3042,45"
10/10/2014 18.00.00,"2991,5"
13/10/2014 18.00.00,"2998,32"
14/10/2014 18.00.00,"3000,99"
15/10/2014 18.00.00,"2892,55"
16/10/2014 18.00.00,"2874,65"
17/10/2014 18.00.00,"2962,24"
20/10/2014 18.00.00,"2927,3"
21/10/2014 18.00.00,"2991,46"
22/10/2014 18.00.00,"3008,53"
23/10/2014 18.00.00,"3044,3"
24/10/2014 18.00.00,"3030,37"
27/10/2014 18.00.00,"2998,84"
28/10/2014 18.00.00,"3036,15"
29/10/2014 18.00.00,"3022,42"
30/10/2014 18.00.00,"3035,9"
31/10/2014 18.00.00,"3113,32"
03/11/2014 18.00.00,"3082,32"
04/11/2014 18.00.00,"3034,24"
05/11/2014 18.00.00,"3091,54"
06/11/2014 18.00.00,"3102,07"
07/11/2014 18.00.00,"3064,92"
10/11/2014 18.00.00,"3094,6"
11/11/2014 18.00.00,"3104,59"
12/11/2014 18.00.00,"3047,3"
13/11/2014 18.00.00,"3056,8"
14/11/2014 18.00.00,"3059,99"
17/11/2014 18.00.00,"3084,79"
18/11/2014 18.00.00,"3120,42"
19/11/2014 18.00.00,"3123,12"
20/11/2014 18.00.00,"3102,21"
21/11/2014 18.00.00,"3194,22"
24/11/2014 18.00.00,"3211,7"
25/11/2014 18.00.00,"3226,15"
26/11/2014 18.00.00,"3226,08"
27/11/2014 18.00.00,"3244,92"
28/11/2014 18.00.00,"3250,93"
01/12/2014 18.00.00,"3232,91"
02/12/2014 18.00.00,"3238,35"
03/12/2014 18.00.00,"3247,72"
04/12/2014 18.00.00,"3191,25"
05/12/2014 18.00.00,"3277,38"
08/12/2014 18.00.00,"3247,99"
09/12/2014 18.00.00,"3162,77"
10/12/2014 18.00.00,"3150,95"
11/12/2014 18.00.00,"3159,11"
12/12/2014 18.00.00,"3067,32"
15/12/2014 18.00.00,"2982,9"
16/12/2014 18.00.00,"3049,99"
17/12/2014 18.00.00,"3051,99"
18/12/2014 18.00.00,"3153,77"
19/12/2014 18.00.00,"3141,28"
22/12/2014 18.00.00,"3154,91"
23/12/2014 18.00.00,"3192,47"
24/12/2014 18.00.00,"3184,66"
29/12/2014 18.00.00,"3185,17"
30/12/2014 18.00.00,"3135,95"
31/12/2014 18.00.00,"3146,43"
02/01/2015 18.00.00,"3139,44"
05/01/2015 18.00.00,"3023,14"
06/01/2015 18.00.00,"3007,91"
07/01/2015 18.00.00,"3026,79"
08/01/2015 18.00.00,"3135,08"
09/01/2015 18.00.00,"3042,9"
12/01/2015 18.00.00,"3084,18"
13/01/2015 18.00.00,"3133,86"
14/01/2015 18.00.00,"3089,67"
15/01/2015 18.00.00,"3157,36"
16/01/2015 18.00.00,"3202,24"
19/01/2015 18.00.00,"3220,9"
20/01/2015 18.00.00,"3244,92"
21/01/2015 18.00.00,"3269,73"
22/01/2015 18.00.00,"3322,65"
23/01/2015 18.00.00,"3382,55"
26/01/2015 18.00.00,"3414,28"
27/01/2015 18.00.00,"3372,58"
28/01/2015 18.00.00,"3358,96"
29/01/2015 18.00.00,"3371,83"
30/01/2015 18.00.00,"3351,44"
02/02/2015 18.00.00,"3370,11"
03/02/2015 18.00.00,"3414,18"
04/02/2015 18.00.00,"3415,53"
05/02/2015 18.00.00,"3408,96"
06/02/2015 18.00.00,"3398,16"
09/02/2015 18.00.00,"3347,75"
10/02/2015 18.00.00,"3383,13"
11/02/2015 18.00.00,"3374,14"
12/02/2015 18.00.00,"3417,61"
13/02/2015 18.00.00,"3447,59"
16/02/2015 18.00.00,"3433,3"
17/02/2015 18.00.00,"3438,44"
18/02/2015 18.00.00,"3465,8"
