DATE,Close,SMA_10,SMA_20,SMA_50,EMA_20,RSI,BB_High,BB_Low,BB_Middle,MACD_12,MACD_Signal_12,MACD_Diff_12,MACD_24,MACD_Signal_24,MACD_Diff_24,Fib_23.6,Fib_38.2,Fib_61.8
2001-08-08,0.8778,0.8782,0.87152,0.859538,0.8724462665170174,58.99019794913757,0.8909405664181967,0.8520994335818032,0.87152,0.005964934588870485,0.0056858295081065385,0.0002791050807639467,0.00285620218480398,0.0010454282699371084,0.0018107739148668714,1.418336,1.305332,1.122668
2001-08-09,0.8886,0.87941,0.8732999999999999,0.8604,0.8739847173249204,67.19029909586052,0.8921210520429533,0.8544789479570464,0.8732999999999999,0.006506143596026748,0.00584989232569058,0.0006562512703361676,0.0034948981675174684,0.0015353222494531805,0.0019595759180642876,1.418336,1.305332,1.122668
2001-08-10,0.894,0.88132,0.8753650000000001,0.861376,0.8758909347225471,70.37947832615728,0.8937498062269781,0.856980193773022,0.8753650000000001,0.007286792891137539,0.0061372724387799725,0.0011495204523575666,0.00427800065434969,0.0020838579304324825,0.002194142723917207,1.418336,1.305332,1.122668
2001-08-13,0.8983,0.88365,0.877535,0.862444,0.8780251314156379,72.6585480345785,0.8959904896982848,0.8590795103017151,0.877535,0.008158392277436421,0.006541496406511263,0.0016168958709251585,0.005140089118075619,0.0026951041679611097,0.0024449849501145095,1.418336,1.305332,1.122668
2001-08-14,0.9025,0.88638,0.8799149999999999,0.8634860000000001,0.8803560712808152,74.70571311093722,0.898357589297695,0.8614724107023047,0.8799149999999999,0.009083338893169923,0.0070498649038429955,0.0020334739893269277,0.006065273579568653,0.003369138050282618,0.002696135529286035,1.418336,1.305332,1.122668
2001-08-15,0.9114,0.8895899999999999,0.8819800000000001,0.86481,0.8833126359207375,78.39694886107453,0.9043868382420062,0.859573161757994,0.8819800000000001,0.010414469844036045,0.007722785891881606,0.002691683952154439,0.007242164356182301,0.004143743311462555,0.0030984210447197466,1.418336,1.305332,1.122668
2001-08-16,0.9138,0.89284,0.88422,0.866074,0.8862161944044769,79.27525216577416,0.9097308290732268,0.8587091709267732,0.88422,0.011530148283101727,0.008484258370125631,0.0030458899129760953,0.008363616600365664,0.004987717969243177,0.003375898631122487,1.418336,1.305332,1.122668
2001-08-17,0.9165,0.8960600000000001,0.88648,0.8673939999999999,0.8891003663659552,80.24816531062253,0.9148593305066092,0.8581006694933909,0.88648,0.012488242236408431,0.009285055143382192,0.003203187093026239,0.00944528378227194,0.00587923113184893,0.0035660526504230107,1.418336,1.305332,1.122668
2001-08-20,0.9127,0.89931,0.8887349999999999,0.8687980000000001,0.8913479505215786,74.91760092379111,0.9179112420473117,0.8595587579526882,0.8887349999999999,0.01279343559314261,0.009986731233334276,0.0028067043598083343,0.01021374753264681,0.006746134412008506,0.0034676131206383045,1.418336,1.305332,1.122668
2001-08-21,0.9115,0.9027099999999999,0.89055,0.87007,0.8932671933290472,73.26258322693761,0.9206346472474465,0.8604653527525534,0.89055,0.012791026563881536,0.01054759029944373,0.0022434362644378064,0.010812504505521736,0.007559408430711153,0.0032530960748105835,1.418336,1.305332,1.122668
2001-08-22,0.9194,0.90687,0.892535,0.871386,0.8957560320596142,76.88316010919932,0.924663571396862,0.860406428603138,0.892535,0.013273571893504532,0.01109278661825589,0.0021807852752486426,0.011643819155453872,0.008376290575659697,0.003267528579794175,1.418336,1.305332,1.122668
2001-08-23,0.9166,0.90967,0.8945400000000001,0.872522,0.8977411718634605,73.10466352195988,0.9274119576539523,0.8616680423460479,0.8945400000000001,0.013277006873767538,0.011529630669358219,0.0017473762044093195,0.012226277123566276,0.009146287885241012,0.003079989238325264,1.418336,1.305332,1.122668
2001-08-24,0.9116,0.91143,0.8963750000000001,0.873498,0.8990610602574166,66.7920495109613,0.9287502915045287,0.8639997084954716,0.8963750000000001,0.012729532777121522,0.01176961109091088,0.0009599216862106411,0.01249368700137854,0.009815767708468518,0.0026779192929100217,1.418336,1.305332,1.122668
2001-08-27,0.9098,0.9125799999999998,0.898115,0.874474,0.900083816423377,64.62845866639984,0.9294314030502094,0.8667985969497906,0.898115,0.012011944436135402,0.011818077759955786,0.00019386667617961664,0.012616628162637644,0.010375939799302344,0.0022406883633353004,1.418336,1.305332,1.122668
2001-08-28,0.9102,0.91335,0.8998650000000001,0.8755620000000001,0.9010472624782935,64.90055505852781,0.929742367688656,0.8699876323113442,0.8998650000000001,0.01134475192469453,0.011723412592903534,-0.0003786606682090049,0.012704283611321698,0.010841608561706215,0.001862675049615483,1.418336,1.305332,1.122668
2001-08-29,0.9097,0.91318,0.901385,0.8767440000000001,0.901871332718456,64.23537721682801,0.9299887952027893,0.8727812047972107,0.901385,0.010652851786959516,0.01150930043171473,-0.0008564486447552137,0.012722398861782835,0.01121776662172154,0.001504632240061296,1.418336,1.305332,1.122668
2001-08-30,0.9154,0.91334,0.9030900000000001,0.8779640000000001,0.9031597772214601,68.23261810517214,0.9307513737909578,0.8754286262090423,0.9030900000000001,0.010444065618797072,0.011296253469131198,-0.0008521878503341268,0.012940934403929072,0.011562400178163047,0.0013785342257660246,1.418336,1.305332,1.122668
2001-08-31,0.909,0.91259,0.904325,0.879004,0.9037159889146543,60.10922281432309,0.9306958835650812,0.8779541164349189,0.904325,0.009650924710763342,0.010967187717457628,-0.0013162630066942856,0.012824842670587255,0.01181488867664789,0.0010099539939393658,1.418336,1.305332,1.122668
2001-09-03,0.909,0.9122199999999999,0.9057649999999999,0.879962,0.9042192280656396,60.10922281432309,0.9297461822061182,0.8817838177938817,0.9057649999999999,0.008919535968448966,0.010557657367655895,-0.001638121399206929,0.012683352124253422,0.011988581366168996,0.0006947707580844259,1.418336,1.305332,1.122668
2001-09-04,0.8868,0.9097500000000001,0.9062299999999999,0.8804519999999999,0.9025602539641502,40.64324289080756,0.9282841243309052,0.8841758756690945,0.9062299999999999,0.006473923296055117,0.00974091055333574,-0.003266987257280623,0.01158153943040685,0.011907172979016568,-0.0003256335486097172,1.418336,1.305332,1.122668
2001-09-05,0.8897,0.90678,0.9068250000000001,0.8810039999999999,0.9013354678723263,43.2295904872592,0.9262662833939281,0.8873837166060721,0.9068250000000001,0.004715407119153303,0.008735809866499253,-0.00402040274734595,0.010693726262404057,0.011664483635694067,-0.0009707573732900092,1.418336,1.305332,1.122668
2001-09-06,0.8943,0.9045500000000001,0.9071100000000001,0.8819499999999999,0.9006654233130571,47.16241192367673,0.9256190140202827,0.8886009859797175,0.9071100000000001,0.0036508670133852394,0.007718821295876451,-0.004067954282491211,0.010069892487976295,0.011345565406150513,-0.0012756729181742175,1.418336,1.305332,1.122668
2001-09-07,0.9044,0.9038299999999999,0.9076299999999999,0.8830899999999999,0.9010210972832421,54.599325460005794,0.9251969120793327,0.8900630879206671,0.9076299999999999,0.003580918303585312,0.006891240697418223,-0.003310322393832911,0.009914091289971894,0.011059270582914789,-0.0011451792929428953,1.418336,1.305332,1.122668
2001-09-10,0.8988,0.9027299999999998,0.9076549999999999,0.8841559999999999,0.9008095642086477,50.36638765041203,0.9251700763630366,0.8901399236369631,0.9076549999999999,0.0030385833508522753,0.006120709228105033,-0.003082125877252758,0.009509554557580291,0.01074932737784789,-0.0012397728202675987,1.418336,1.305332,1.122668
2001-09-11,0.8988,0.90159,0.90747,0.8851780000000001,0.9006181771411574,50.36638765041203,0.9252747297087884,0.8896652702912116,0.90747,0.0025790493183593943,0.005412377246155906,-0.0028333279277965116,0.009122716968655076,0.010424005296009328,-0.0013012883273542525,1.418336,1.305332,1.122668
2001-09-12,0.9069,0.9013100000000002,0.907245,0.886362,0.9012164459848567,56.07851620115767,0.9249588900302281,0.8895311099697718,0.907245,0.002835778502949249,0.0048970574975145745,-0.0020612789945653257,0.009095055565120136,0.010158215349831492,-0.001063159784711356,1.418336,1.305332,1.122668
2001-09-13,0.9089,0.90066,0.907,0.8878,0.9019482130339179,57.382696734066734,0.9244784438667468,0.8895215561332532,0.907,0.0031641471973948843,0.004550475437490637,-0.0013863282400957523,0.009127638924662174,0.00995210006479763,-0.0008244611401354556,1.418336,1.305332,1.122668
2001-09-14,0.9199,0.90175,0.90717,0.889268,0.9036579070306876,63.75699375942188,0.9250756527388145,0.8892643472611855,0.90717,0.004262850337517277,0.004492950417495965,-0.00023010007997868818,0.009593834943563362,0.009880447040550777,-0.00028661209698741495,1.418336,1.305332,1.122668
2001-09-17,0.9198,0.9028300000000001,0.907525,0.8907160000000001,0.9051952492182411,63.66376912764015,0.926123266048291,0.8889267339517091,0.907525,0.005067100942029001,0.004607780522402572,0.00045932041962642913,0.009973361426881655,0.009899029917816953,7.433150906470225e-05,1.418336,1.305332,1.122668
2001-09-18,0.9233,0.90648,0.9081150000000001,0.8920679999999999,0.9069195111974563,65.56176994889039,0.9278915795830069,0.8883384204169933,0.9081150000000001,0.0059186693536318336,0.004869958288648425,0.0010487110649834083,0.010427166045164693,0.0100046571432865,0.0004225089018781922,1.418336,1.305332,1.122668
2001-09-19,0.931,0.9106100000000001,0.9086950000000001,0.89346,0.9092128910834129,69.35433418459807,0.930352375187289,0.8870376248127113,0.9086950000000001,0.007132648372937367,0.0053224963055062136,0.0018101520674311533,0.011122867292761018,0.010228299173181405,0.0008945681195796137,1.418336,1.305332,1.122668
2001-09-20,0.9255,0.9137299999999999,0.9091400000000001,0.89491,0.9107640443135641,63.937972805737445,0.9317725782888956,0.8865074217111045,0.9091400000000001,0.007563741355322784,0.005770745315469528,0.001792996039853256,0.011472728495975804,0.010477185037740285,0.0009955434582355187,1.418336,1.305332,1.122668
2001-09-21,0.9099,0.9142800000000001,0.9090550000000001,0.896054,0.910681754378939,51.62321977813015,0.9316627398251791,0.886447260174821,0.9090550000000001,0.0065708513403218705,0.005930766520439997,0.0006400848198818733,0.01108849927136224,0.010599447884464677,0.0004890513868975634,1.418336,1.305332,1.122668
2001-09-24,0.9135,0.9157500000000001,0.9092400000000002,0.897226,0.9109501587238019,53.83305827921874,0.9319295041815151,0.8865504958184852,0.9092400000000002,0.006005244048337466,0.005945662026019491,5.958202231797459e-05,0.010867023892073835,0.01065296308598651,0.00021406080608732565,1.418336,1.305332,1.122668
2001-09-25,0.9222,0.91809,0.90984,0.8985719999999999,0.912021572178678,58.73841825816534,0.9332233616061287,0.8864566383938712,0.90984,0.0061876856965168425,0.005994066760118962,0.00019361893639788068,0.011005847503037236,0.010723539969396656,0.0002823075336405804,1.418336,1.305332,1.122668
2001-09-26,0.9231,0.91971,0.91051,0.899632,0.9130766605426134,59.22112455336363,0.9345962533409198,0.8864237466590803,0.91051,0.006331904244845088,0.006061634257064187,0.00027026998778090054,0.01113355822428086,0.010805543620373496,0.0003280146039073631,1.418336,1.305332,1.122668
2001-09-27,0.9181,0.9206300000000001,0.910645,0.9006139999999999,0.9135550738242693,55.3472519770565,0.934869241990266,0.8864207580097341,0.910645,0.0059738771331953044,0.006044082832290411,-7.020569909510672e-05,0.011001686860598991,0.010844772268418595,0.00015691459218039605,1.418336,1.305332,1.122668
2001-09-28,0.9099,0.9196300000000001,0.9106900000000001,0.901386,0.9132069715552913,49.61517823829155,0.9349051935776481,0.8864748064223521,0.9106900000000001,0.0049711621353705215,0.005829498692906434,-0.0008583365575359127,0.010505164704341485,0.010776850755603175,-0.0002716860512616895,1.418336,1.305332,1.122668
2001-10-01,0.9159,0.91924,0.911035,0.9023519999999999,0.9134634504547874,53.41678544043108,0.9353404952634782,0.8867295047365219,0.911035,0.004607540275133104,0.005585107009351768,-0.0009775667342186642,0.010287473271807568,0.010678975258844054,-0.0003915019870364862,1.418336,1.305332,1.122668
2001-10-02,0.9149,0.9184000000000001,0.9124400000000001,0.903146,0.9136002646971886,52.70305091579309,0.9340821255888359,0.8907978744111644,0.9124400000000001,0.004190371692039729,0.005306159945889361,-0.0011157882538496318,0.010021434069204305,0.010547467020916104,-0.0005260329517117988,1.418336,1.305332,1.122668
2001-10-03,0.9181,0.9171099999999999,0.91386,0.9039139999999999,0.9140288109165039,54.78502771876982,0.9329204721873021,0.8947995278126979,0.91386,0.004071047341273726,0.005059137424966235,-0.0009880900836925091,0.00989090597793596,0.010416154812320076,-0.0005252488343841163,1.418336,1.305332,1.122668
2001-10-04,0.9141,0.9159700000000001,0.9148499999999998,0.904666,0.9140355908292178,51.72025606687528,0.931668858463133,0.8980311415368667,0.9148499999999998,0.0036120775810863925,0.004769725456190267,-0.0011576478751038743,0.00957643573267597,0.010248210996391255,-0.0006717752637152852,1.418336,1.305332,1.122668
2001-10-05,0.9168,0.9166599999999999,0.91547,0.905504,0.9142988678931018,53.6068505014087,0.9316024641640047,0.8993375358359953,0.91547,0.003426707226739212,0.0045011218103000565,-0.0010744145835608447,0.009383243777490557,0.010075217552611116,-0.0006919737751205583,1.418336,1.305332,1.122668
2001-10-08,0.9168,0.91699,0.91637,0.90634,0.9145370709509015,53.606850501408715,0.9305753651837214,0.9021646348162786,0.91637,0.003242423248527082,0.004249382097945462,-0.0010069588494183799,0.009183887446515104,0.009896951531391914,-0.0007130640848768098,1.418336,1.305332,1.122668
2001-10-09,0.915,0.9162700000000001,0.9171800000000001,0.9071359999999999,0.9145811594317681,52.03473290651498,0.9289189266972273,0.9054410733027729,0.9171800000000001,0.0029175007784346674,0.003983005834043304,-0.0010655050556086362,0.008903600257065825,0.009698281276526697,-0.0007946810194608724,1.418336,1.305332,1.122668
2001-10-10,0.9118,0.9151400000000001,0.917425,0.907786,0.9143162871049331,49.26845483210116,0.9284801119398616,0.9063698880601385,0.917425,0.0023744133642206178,0.0036612873400787664,-0.0012868739758581486,0.00849334269159241,0.00945729355953984,-0.0009639508679474308,1.418336,1.305332,1.122668
2001-10-11,0.9008,0.91341,0.9170200000000002,0.908176,0.913029021666368,41.16674905684452,0.9297597959168458,0.9042802040831546,0.9170200000000002,0.0010443658076230156,0.0031379030335876167,-0.002093537225964601,0.007639602695315717,0.009093755386695015,-0.0014541526913792978,1.418336,1.305332,1.122668
2001-10-12,0.9078,0.9132,0.916415,0.9086460000000001,0.9125310196029044,47.12535946862,0.9296883228696842,0.9031416771303158,0.916415,0.0005488087099170258,0.002620084168853499,-0.002071275458936473,0.007156587279154358,0.008706321765186884,-0.0015497344860325255,1.418336,1.305332,1.122668
2001-10-15,0.9077,0.9123800000000001,0.9158100000000001,0.909196,0.9120709224978658,47.05204540448417,0.9295072844024972,0.9021127155975031,0.9158100000000001,0.00014632028624528282,0.0021253313923318556,-0.001979011106086573,0.006703150726494855,0.008305687557448479,-0.0016025368309536235,1.418336,1.305332,1.122668
2001-10-16,0.9094,0.9118299999999999,0.9151149999999999,0.909834,0.9118165489266405,48.51833189843641,0.928630957235908,0.9015990427640918,0.9151149999999999,-3.507457886797738e-05,0.0016932501980918891,-0.0017283247769598665,0.006353344176173614,0.007915218881193507,-0.0015618747050198927,1.418336,1.305332,1.122668
2001-10-17,0.9065,0.91067,0.91389,0.910408,0.9113102109336272,46.16946581897378,0.9257666830387491,0.9020133169612509,0.91389,-0.00040813238396963936,0.0012729736816795834,-0.0016811060656492227,0.005901920432602736,0.007512559191475353,-0.0016106387588726168,1.418336,1.305332,1.122668
2001-10-18,0.9025,0.9095099999999998,0.91274,0.9106859999999999,0.9104711432256627,43.072082587208136,0.9243483418283115,0.9011316581716885,0.91274,-0.0010148513778929225,0.0008154086697650823,-0.0018302600476580047,0.005315408936044985,0.00707312914038928,-0.001757720204344295,1.418336,1.305332,1.122668
2001-10-19,0.8987,0.9077,0.9121799999999999,0.91078,0.9093500819660758,40.30568445725918,0.9252685598903366,0.8990914401096631,0.9121799999999999,-0.0017817696622727253,0.00029597300335752074,-0.002077742665630246,0.0046195299766438325,0.006582409307640191,-0.0019628793309963586,1.418336,1.305332,1.122668
2001-10-22,0.8906,0.9050800000000001,0.911035,0.910626,0.9075643598740686,35.12672430821945,0.9271240366399902,0.8949459633600099,0.911035,-0.0030084803447666397,-0.00036491766626731137,-0.0026435626784993282,0.003647194777184115,0.005995366401548977,-0.0023481716243648615,1.418336,1.305332,1.122668
2001-10-23,0.8893,0.90251,0.9093899999999999,0.9103619999999999,0.9058248970289191,34.363561058956435,0.9272108753994568,0.891569124600543,0.9093899999999999,-0.004038997485241724,-0.001099733630062194,-0.0029392638551795306,0.0027204491409010823,0.005340382949419398,-0.002619933808518316,1.418336,1.305332,1.122668
2001-10-24,0.8925,0.90058,0.9078600000000001,0.909984,0.9045558592166411,37.93791431689762,0.9259619777925782,0.8897580222074221,0.9078600000000001,-0.004545083592619847,-0.0017888036225737246,-0.002756279970046123,0.0020270495726568694,0.004677716274066893,-0.0026506667014100233,1.418336,1.305332,1.122668
2001-10-25,0.8965,0.90015,0.90678,0.9096380000000001,0.9037886345293419,42.176777955075075,0.9248867501226201,0.88867324987738,0.90678,-0.004570705658598295,-0.002345184029778639,-0.0022255216288196563,0.0015761319184371958,0.004057399402940954,-0.002481267484503758,1.418336,1.305332,1.122668
2001-10-26,0.8921,0.8985799999999999,0.90589,0.90915,0.9026754312408332,39.01970626737713,0.9250169338892309,0.886763066110769,0.90589,-0.004889689264039099,-0.002854085076630731,-0.002035604187408368,0.000986221778004448,0.003443163877953653,-0.002456942099949205,1.418336,1.305332,1.122668
2001-10-29,0.9037,0.89818,0.9052800000000001,0.9089700000000001,0.9027730092178966,49.70782883222277,0.9238614531187156,0.8866985468812846,0.9052800000000001,-0.00415852611429568,-0.003114973284163721,-0.001043552830131959,0.000951271225672623,0.002944785347497447,-0.001993514121824824,1.418336,1.305332,1.122668
2001-10-30,0.906,0.8978399999999999,0.904835,0.90886,0.9030803416733351,51.52213238878083,0.9228924942891594,0.8867775057108405,0.904835,-0.003354811098236987,-0.003162940846978374,-0.0001918702512586131,0.001014665880172294,0.002558761454032417,-0.0015440955738601227,1.418336,1.305332,1.122668
2001-10-31,0.8993,0.8971199999999999,0.903895,0.908458,0.9027203091330175,46.28404733486986,0.9210260799426959,0.8867639200573041,0.903895,-0.003221361315305038,-0.003174624940643707,-4.673637466133095e-05,0.0007845551376873816,0.0022039201907634097,-0.001419365053076028,1.418336,1.305332,1.122668
2001-11-01,0.9044,0.89731,0.90341,0.908214,0.9028802796917776,50.41639517611498,0.9198950113740648,0.8869249886259353,0.90341,-0.0026732583649703434,-0.0030743516255090342,0.0004010932605386908,0.0007940207063773519,0.0019219402938861984,-0.0011279195875088465,1.418336,1.305332,1.122668
2001-11-02,0.9037,0.8978100000000001,0.902755,0.908056,0.9029583482925607,49.8495462275584,0.9180585257376545,0.8874514742623455,0.902755,-0.0022692089495801593,-0.0029133230903232595,0.0006441141407431002,0.0007704184643003709,0.001691635927969033,-0.0009212174636686621,1.418336,1.305332,1.122668
2001-11-05,0.8963,0.8983799999999998,0.90173,0.907786,0.9023242198837454,44.19281453282571,0.9158323544134683,0.8876276455865317,0.90173,-0.0025170994765584265,-0.002834078367570293,0.0003169788910118666,0.0004344432916110197,0.0014401974006974304,-0.0010057541090864107,1.418336,1.305332,1.122668
2001-11-06,0.8975,0.8991999999999999,0.900855,0.9075319999999999,0.9018647703710078,45.27725681036418,0.9136680363303582,0.8880419636696417,0.900855,-0.002586904311352667,-0.0027846435563267683,0.0001977392449741015,0.0001864156306817799,0.0011894410466943004,-0.0010030254160125205,1.418336,1.305332,1.122668
2001-11-07,0.8999,0.89994,0.90026,0.9073359999999999,0.9016776493832928,47.47558351487143,0.9120490457630416,0.8884709542369583,0.90026,-0.00242066132651797,-0.002711847110365009,0.00029118578384703915,6.771215234768757e-05,0.0009650952678249778,-0.0008973831154772902,1.418336,1.305332,1.122668
2001-11-08,0.891,0.89939,0.89977,0.906848,0.9006607303944077,40.91203231111288,0.9122244128726767,0.8873155871273232,0.89977,-0.0029727995996359224,-0.002764037608219192,-0.0002087619914167304,-0.00041372937874306626,0.000689330338511369,-0.0011030597172544353,1.418336,1.305332,1.122668
2001-11-09,0.8935,0.89953,0.899055,0.9065380000000001,0.8999787560711309,43.28400040278513,0.9112219182623664,0.8868880817376337,0.899055,-0.003172078308208315,-0.002845645748217017,-0.0003264325599912979,-0.0007330320190860329,0.0004048578669918887,-0.0011378898860779215,1.418336,1.305332,1.122668
2001-11-12,0.8935,0.8985099999999999,0.898345,0.906228,0.8993617316834042,43.28400040278513,0.9100600288093165,0.8866299711906834,0.898345,-0.0032920593099876605,-0.0029349284605711457,-0.00035713084941651476,-0.0010134922976113847,0.00012118783407123404,-0.0011346801316826187,1.418336,1.305332,1.122668
2001-11-13,0.8811,0.89602,0.89693,0.9061140000000001,0.8976225191421275,35.16395361885283,0.909746723450365,0.884113276549635,0.89693,-0.004337718963119852,-0.003215486561080887,-0.001122232402038965,-0.0017827948919659775,-0.00025960871113620834,-0.0015231861808297693,1.418336,1.305332,1.122668
2001-11-14,0.8829,0.89438,0.8957499999999999,0.9059780000000001,0.8962203744619249,37.0112212920374,0.9091570876779094,0.8823429123220905,0.8957499999999999,-0.004963945540780279,-0.003565178357020766,-0.0013987671837595132,-0.0023823879211055665,-0.0006841645531300801,-0.0016982233679754865,1.418336,1.305332,1.122668
2001-11-15,0.8813,0.89207,0.89469,0.9057180000000001,0.8947993864179321,36.02858528044922,0.9091088626459637,0.8802711373540363,0.89469,-0.005525645047029681,-0.003957271695022549,-0.0015683733520071323,-0.002973627975065063,-0.0011420572375170767,-0.0018315707375479863,1.418336,1.305332,1.122668
2001-11-16,0.8849,0.8901899999999999,0.8940000000000001,0.9053279999999999,0.8938565877114624,39.89523946587305,0.9088980535642472,0.879101946435753,0.8940000000000001,-0.005615573206660618,-0.004288931997350163,-0.0013266412093104552,-0.0033359148214003875,-0.0015808287542937388,-0.0017550860671066487,1.418336,1.305332,1.122668
2001-11-19,0.8781,0.8883700000000001,0.893375,0.904914,0.8923559603103707,35.52706654532045,0.9097652257459495,0.8769847742540505,0.893375,-0.00616448474817588,-0.004664042547515307,-0.0015004422006605735,-0.003933966754582019,-0.0020514563543513947,-0.0018825104002306242,1.418336,1.305332,1.122668
2001-11-20,0.8832,0.8869400000000001,0.89307,0.904602,0.8914839640903354,40.76547770741767,0.909971254391411,0.876168745608589,0.89307,-0.006117455502945179,-0.004954725138601282,-0.0011627303643438978,-0.004235988679565983,-0.0024883628193943124,-0.0017476258601716705,1.418336,1.305332,1.122668
2001-11-21,0.8781,0.88476,0.8923499999999999,0.9040259999999999,0.8902093008436367,37.48550519523796,0.9104699889625572,0.8742300110374426,0.8923499999999999,-0.006417732242403162,-0.005247326559361659,-0.0011704056830415038,-0.004706122840537952,-0.0029319148236230407,-0.001774208016914911,1.418336,1.305332,1.122668
2001-11-22,0.8781,0.88347,0.89143,0.90341,0.8890560340966236,37.48550519523796,0.9104593562687551,0.8724006437312448,0.89143,-0.0065798552463385285,-0.005513832296757034,-0.0010660229495814948,-0.005108117466544049,-0.0033671553522072427,-0.001740962114336806,1.418336,1.305332,1.122668
2001-11-23,0.877,0.8818199999999999,0.8906749999999999,0.902552,0.8879078403731356,36.74593592524576,0.9107097572983357,0.8706402427016641,0.8906749999999999,-0.006719639876244243,-0.005754993812654476,-0.0009646460635897676,-0.005495066316686614,-0.003792737545103117,-0.001702328771583497,1.418336,1.305332,1.122668
2001-11-26,0.8811,0.8805799999999999,0.8895449999999998,0.9017780000000001,0.8872594746233132,41.38767073411482,0.9090562762269213,0.8700337237730783,0.8895449999999998,-0.006425515129005244,-0.00588909807592463,-0.0005364170530806137,-0.005647753664573818,-0.004163740768997257,-0.0014840128955765607,1.418336,1.305332,1.122668
2001-11-27,0.8812,0.88059,0.8883049999999999,0.9009360000000001,0.8866823818020453,41.500428225255376,0.9065892527876652,0.8700207472123346,0.8883049999999999,-0.006113873060609953,-0.005934053072861695,-0.00017981998774825852,-0.005761648943376274,-0.0044833224038730605,-0.0012783265395032136,1.418336,1.305332,1.122668
2001-11-28,0.8863,0.88093,0.887655,0.900042,0.8866459644875648,47.09082080900095,0.9052405025519106,0.8700694974480894,0.887655,-0.005393197672999839,-0.005825881992889324,0.0004326843198894856,-0.005629537672630525,-0.004712565457624553,-0.0009169722150059716,1.418336,1.305332,1.122668
2001-11-29,0.8879,0.8815900000000001,0.88683,0.89929,0.8867653964411301,48.74565615374967,0.9026559407304358,0.8710040592695643,0.88683,-0.004639469689282416,-0.005588599532167943,0.0009491298428855269,-0.0054279643358189356,-0.00485564523326343,-0.0005723191025555057,1.418336,1.305332,1.122668
2001-11-30,0.8958,0.88268,0.886435,0.899008,0.8876258348753081,56.05422992795119,0.9008921470215693,0.8719778529784307,0.886435,-0.0033658711870618863,-0.005144053863146732,0.0017781826760848458,-0.004899241783801189,-0.004864364543370981,-3.487724043020786e-05,1.418336,1.305332,1.122668
2001-12-03,0.8897,0.88384,0.886105,0.898532,0.887823374410993,50.1122242351931,0.8999340238268388,0.8722759761731612,0.886105,-0.00281628978290549,-0.004678501047098484,0.0018622112641929938,-0.004674193843686614,-0.0048263304034341075,0.00015213655974749378,1.418336,1.305332,1.122668
2001-12-04,0.8898,0.8845000000000001,0.8857199999999998,0.8978840000000001,0.8880116244670889,50.20541259320492,0.8986587170926362,0.8727812829073635,0.8857199999999998,-0.00234563438326274,-0.004211927714331335,0.001866293331068595,-0.004456625534909886,-0.0047523894297292636,0.00029576389481937755,1.418336,1.305332,1.122668
2001-12-05,0.8856,0.8852500000000001,0.8850049999999999,0.8971339999999999,0.8877819459464138,46.294061708109375,0.8961922203877141,0.8738177796122858,0.8850049999999999,-0.002285199134160698,-0.003826581998297208,0.0015413828641365097,-0.004428071475789386,-0.004687525838941288,0.0002594543631519019,1.418336,1.305332,1.122668
2001-12-06,0.8916,0.8865999999999999,0.8850349999999999,0.8966040000000001,0.8881455701419935,52.04214001881843,0.8962893813691951,0.8737806186308047,0.8850349999999999,-0.0017331749460133272,-0.003407900587840432,0.0016747256418271047,-0.004135840383524214,-0.004577188747857873,0.000441348364333659,1.418336,1.305332,1.122668
2001-12-07,0.8905,0.88795,0.8848849999999999,0.896216,0.8883698015570417,50.96517886472309,0.8957575847894274,0.8740124152105725,0.8848849999999999,-0.0013686753690203002,-0.0030000555440764056,0.0016313801750561054,-0.003911138170119455,-0.00444397863231019,0.000532840462190735,1.418336,1.305332,1.122668
2001-12-10,0.8884,0.8886799999999999,0.8846299999999999,0.8956660000000001,0.8883726775992282,48.8853164098162,0.8949052323576302,0.8743547676423696,0.8846299999999999,-0.0012350227047777107,-0.0026470489762166665,0.0014120262714389558,-0.003789160623701049,-0.004313015030588362,0.0005238544068873127,1.418336,1.305332,1.122668
2001-12-11,0.8904,0.8896000000000001,0.885095,0.895176,0.8885657559231113,50.93881532453064,0.8955296490119834,0.8746603509880165,0.885095,-0.00095669058658443,-0.002308977298290219,0.0013522867117057892,-0.003585208695819131,-0.004167453763634516,0.0005822450678153847,1.418336,1.305332,1.122668
2001-12-12,0.8945,0.89042,0.885675,0.8947040000000002,0.889130922025672,54.93568611310656,0.8968223539462636,0.8745276460537363,0.885675,-0.00040065612832373976,-0.0019273130642969234,0.0015266569359731837,-0.0032205472269974944,-0.003978072456307111,0.0007575252293096166,1.418336,1.305332,1.122668
2001-12-13,0.8976,0.89139,0.88649,0.894374,0.8899375008803699,57.739076509547395,0.8985821296719506,0.8743978703280494,0.88649,0.0002868427335993573,-0.0014844819047176673,0.0017713246383170246,-0.002756977346366707,-0.00373385343431903,0.0009768760879523232,1.418336,1.305332,1.122668
2001-12-14,0.9044,0.89225,0.887465,0.8941260000000001,0.891314881748906,63.153790669102435,0.9018199677813381,0.8731100322186618,0.887465,0.0013646627224723762,-0.0009146529792796587,0.002279315701752035,-0.0020508676260909686,-0.003397256272673418,0.0013463886465824495,1.418336,1.305332,1.122668
